id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
2877101340,20150318T000000,426000.0,2.0,,640.0,2500.0,1.0,0,0,4,6,640,0,1918,0,98117,47.6776,-122.361,1460,4200
6084200100,20140801T000000,400000.0,3.0,2.5,2120.0,3742.0,2.0,0,0,3,7,2120,0,2006,0,98059,47.4787,-122.12899999999999,2250,4696
7977201910,20150414T000000,553000.0,3.0,1.0,1330.0,5100.0,1.0,0,0,3,7,900,430,1942,0,98115,47.6837,-122.291,1500,5100
6638900115,20150331T000000,296000.0,2.0,1.0,750.0,4680.0,1.0,0,0,3,5,750,0,1948,0,98117,47.6919,-122.37100000000001,1450,4400
2587920110,20150217T000000,428000.0,3.0,2.5,2230.0,32660.0,1.0,0,0,4,8,2230,0,1977,0,98042,47.3321,-122.105,2400,33120
3438500714,20140506T000000,325000.0,4.0,2.5,1890.0,6156.0,1.0,0,0,3,7,980,910,1980,0,98106,47.551,-122.35600000000001,1590,6954
726049184,20140721T000000,294000.0,2.0,1.0,820.0,6366.0,1.0,0,0,5,6,820,0,1952,0,98133,47.7512,-122.34,1580,10169
2787720300,20150319T000000,410000.0,3.0,1.75,1880.0,8424.0,1.0,0,0,4,7,1380,500,1977,0,98059,47.5116,-122.161,1970,8523
2821049048,20140603T000000,590000.0,4.0,4.25,2360.0,57514.0,2.0,0,0,4,8,2360,0,1939,1987,98003,47.2843,-122.294,2037,35733
3904901450,20141120T000000,445000.0,3.0,2.25,1850.0,4050.0,2.0,0,0,4,7,1850,0,1985,0,98029,47.5669,-122.01700000000001,1650,4468
9829200495,20150325T000000,921000.0,4.0,2.5,2310.0,5362.0,2.0,0,4,4,8,2010,300,1928,0,98122,47.6044,-122.28399999999999,2530,5960
1523089097,20150304T000000,496000.0,3.0,1.5,,37616.0,1.0,0,0,3,8,2520,0,1955,0,98045,47.4777,-121.76299999999999,1470,33750
2724200705,20141212T000000,95000.0,2.0,1.0,800.0,8550.0,1.0,0,0,3,7,800,0,1947,0,98198,47.4075,-122.294,1490,8550
8122600245,20140925T000000,359000.0,4.0,1.75,1580.0,6396.0,1.0,0,0,4,6,790,790,1945,0,98126,47.5378,-122.369,1180,6396
1323089184,20140502T000000,452500.0,3.0,2.5,2430.0,88426.0,1.0,0,0,4,7,1570,860,1985,0,98045,47.4828,-121.71799999999999,1560,56827
2600300110,20141202T000000,555000.0,4.0,1.75,2350.0,6200.0,1.5,0,0,4,7,1410,940,1946,0,98116,47.559,-122.397,1800,6150
9485951030,20140924T000000,549900.0,5.0,3.0,3800.0,42316.0,1.5,0,0,4,9,3800,0,1984,0,98042,47.3488,-122.095,2580,35775
4021700025,20140610T000000,569000.0,5.0,3.0,3670.0,10583.0,1.0,0,0,5,8,2060,1610,1952,0,98155,47.7589,-122.277,2720,13865
2473250850,20140716T000000,318500.0,4.0,2.0,1780.0,7350.0,1.0,0,0,5,7,900,880,1974,0,98058,47.4562,-122.15799999999999,1480,7350
9828702310,20140611T000000,487028.0,2.0,1.5,1295.0,1093.0,2.0,0,0,3,9,1105,190,2007,0,98112,47.6192,-122.29899999999999,1295,1413
7523700245,20141015T000000,240000.0,3.0,1.0,1350.0,7560.0,1.0,0,0,4,7,950,400,1959,0,98032,47.3784,-122.303,1470,7560
1765100025,20150202T000000,253000.0,3.0,2.25,1440.0,9806.0,1.0,0,0,3,7,1440,0,1965,0,98030,47.3857,-122.212,1590,9782
2011400405,20140831T000000,380000.0,5.0,1.75,1320.0,38125.0,1.0,0,0,4,7,1120,200,1947,0,98198,47.3937,-122.323,2360,15070
3410600015,20150406T000000,250000.0,2.0,0.75,700.0,16828.0,1.0,0,0,4,6,700,0,1958,0,98092,47.3009,-122.125,2010,29316
3276050110,20141010T000000,368500.0,2.0,1.75,2510.0,19141.0,2.0,0,0,3,9,2510,0,1977,0,98092,47.3103,-122.199,2400,13030
7792000025,20150211T000000,340000.0,3.0,1.0,3180.0,27586.0,1.0,0,0,3,8,1400,1780,1969,0,98022,47.1986,-121.96700000000001,2180,27586
2810600015,20150427T000000,400000.0,2.0,1.0,910.0,4000.0,1.0,0,0,3,7,910,0,1918,0,98136,47.5427,-122.38799999999999,1060,1346
8081900011,20140916T000000,835000.0,3.0,2.0,1570.0,4625.0,1.5,0,0,5,8,1570,0,1927,0,98117,47.68,-122.399,1760,4625
104550740,20141201T000000,299000.0,3.0,2.5,,7062.0,2.0,0,0,3,8,2450,0,1993,0,98023,47.3061,-122.36,1960,7200
1959701745,20141107T000000,1675000.0,,2.25,4910.0,6600.0,2.5,0,0,5,10,3580,1330,1910,0,98102,47.6458,-122.32,3280,5500
8078520090,20140514T000000,265000.0,,2.0,1570.0,5706.0,1.0,0,0,3,7,1570,0,1998,0,98092,47.3156,-122.18799999999999,1570,5706
6403510090,20141111T000000,437500.0,4.0,2.5,2680.0,7513.0,2.0,0,0,3,8,2680,0,1998,0,98059,47.4956,-122.161,2640,7243
2326300090,20140604T000000,865000.0,3.0,1.75,2090.0,4725.0,2.0,0,0,3,7,1610,480,1947,2013,98199,47.657,-122.39399999999999,1280,4725
8078380090,20150311T000000,626000.0,3.0,2.0,2150.0,7200.0,1.0,0,0,3,8,2150,0,1988,0,98029,47.5709,-122.01799999999999,2510,7222
7132300042,20141028T000000,247300.0,2.0,2.0,1140.0,1118.0,2.0,0,0,3,7,1040,100,2009,0,98144,47.596000000000004,-122.311,1140,1118
3861470110,20140623T000000,2075000.0,4.0,3.5,4230.0,20377.0,2.0,0,0,3,11,4230,0,1997,0,98004,47.5954,-122.206,3980,20489
2734101055,20141001T000000,425000.0,,1.0,1790.0,6000.0,1.5,0,0,2,8,1790,0,1937,0,98108,47.5448,-122.32,1060,4000
4039701080,20140625T000000,905000.0,5.0,3.5,3100.0,10200.0,1.0,0,4,3,9,1660,1440,1970,0,98008,47.6134,-122.11200000000001,2700,10455
464000600,20140827T000000,641250.0,3.0,2.5,2220.0,2550.0,3.0,0,2,3,10,2220,0,1990,0,98117,47.6963,-122.39299999999999,2200,5610
5437400100,20150331T000000,675000.0,4.0,2.5,2370.0,9679.0,2.0,0,0,3,8,2370,0,1984,0,98027,47.5631,-122.085,2290,7944
1423089055,20140613T000000,845000.0,4.0,2.75,4070.0,115434.0,2.0,0,0,3,9,4070,0,2002,0,98045,47.4843,-121.75200000000001,2970,95832
6713700100,20140907T000000,401500.0,4.0,1.0,1790.0,8400.0,1.0,0,0,4,7,1260,530,1954,0,98133,47.7627,-122.353,1470,8400
339600110,20140923T000000,395000.0,3.0,2.5,1610.0,3755.0,2.0,0,0,3,7,1610,0,1987,0,98052,47.6825,-122.09700000000001,1300,3823
5021900090,20150306T000000,1100000.0,,2.75,2830.0,18050.0,1.0,0,0,5,7,1630,1200,1958,0,98040,47.5773,-122.226,2370,14250
6099400053,20140529T000000,145000.0,3.0,1.0,1010.0,5490.0,1.0,0,0,3,6,1010,0,1954,0,98168,47.4762,-122.29299999999999,1740,10658
7518508625,20150416T000000,900000.0,3.0,1.0,1560.0,3825.0,1.5,0,0,3,8,1390,170,1930,0,98117,47.6803,-122.387,1700,5100
8143000490,20150112T000000,374500.0,3.0,1.5,1330.0,8636.0,1.0,0,0,4,7,1330,0,1968,0,98034,47.7289,-122.20299999999999,1370,7475
3260000300,20141118T000000,850000.0,4.0,2.25,2330.0,10451.0,2.0,0,0,4,8,2330,0,1965,0,98005,47.6044,-122.16799999999999,1880,8400
5742600090,20150425T000000,490000.0,3.0,1.0,960.0,5750.0,1.0,0,0,3,7,960,0,1951,0,98116,47.5689,-122.39299999999999,1520,5750
7212650850,20150427T000000,304000.0,3.0,2.5,1710.0,6773.0,2.0,0,0,3,8,1710,0,1993,0,98003,47.2635,-122.31200000000001,2220,7551
9158800090,20140703T000000,400000.0,4.0,2.25,2230.0,7200.0,1.0,0,0,4,7,1300,930,1963,0,98133,47.7648,-122.33,2010,7752
7820000038,20141114T000000,454000.0,3.0,2.0,1700.0,10000.0,2.0,0,0,3,8,1700,0,1992,0,98011,47.7661,-122.205,1460,9621
7135300026,20141224T000000,160000.0,2.0,2.0,1040.0,4750.0,1.0,0,0,2,6,850,190,1950,0,98118,47.5293,-122.272,1350,5000
8562700300,20140708T000000,542000.0,3.0,1.75,,8030.0,1.0,0,0,3,7,1070,0,1966,2014,98052,47.67,-122.155,1540,7875
6114400028,20140618T000000,403500.0,5.0,2.5,3600.0,17300.0,1.0,0,0,4,8,2410,1190,1968,0,98166,47.4468,-122.34100000000001,2620,30200
3793501130,20150316T000000,418000.0,4.0,2.5,2750.0,8471.0,2.0,0,0,3,7,2750,0,2003,0,98038,47.3671,-122.029,2610,7482
6052400625,20150326T000000,406000.0,4.0,1.5,1920.0,6000.0,2.0,0,1,3,7,1920,0,1951,0,98198,47.4029,-122.321,1920,6000
2560805630,20140923T000000,242500.0,3.0,2.25,1770.0,10000.0,1.0,0,0,3,7,1340,430,1978,0,98198,47.3814,-122.322,1270,5055
9558020600,20150407T000000,425000.0,4.0,2.5,2460.0,5440.0,2.0,0,0,3,9,2460,0,2003,0,98058,47.448,-122.12100000000001,2460,5124
9136101335,20140515T000000,613000.0,4.0,2.0,1550.0,4815.0,1.5,0,0,3,7,1550,0,1909,0,98103,47.667,-122.336,1680,4013
9407101380,20141230T000000,189000.0,3.0,2.0,1460.0,11481.0,1.0,0,0,2,7,1170,290,1995,0,98045,47.4493,-121.777,1540,9680
8901500178,20141030T000000,700000.0,4.0,2.25,2440.0,9450.0,1.5,0,0,3,7,2440,0,1947,2014,98125,47.7061,-122.307,1720,7503
9551201250,20140902T000000,750000.0,3.0,1.0,1640.0,6516.0,1.5,0,0,4,7,1440,200,1935,0,98103,47.6693,-122.339,1770,4000
3544400236,20140707T000000,494000.0,,1.0,1290.0,4650.0,1.0,0,0,4,7,1290,0,1906,0,98115,47.6877,-122.325,1640,3900
7215730090,20140609T000000,700000.0,4.0,3.0,3150.0,7778.0,2.0,0,0,3,9,3150,0,2000,0,98075,47.5972,-122.01799999999999,2970,6500
8682291390,20150403T000000,705000.0,2.0,2.5,2305.0,5580.0,1.0,0,0,3,8,2305,0,2007,0,98077,47.7203,-122.024,1440,5748
1770000490,20140522T000000,356000.0,2.0,1.75,1060.0,16470.0,1.0,0,0,3,7,1060,0,1977,0,98072,47.7409,-122.089,1790,16748
2935400100,20140522T000000,625000.0,3.0,1.75,2060.0,12558.0,1.0,0,0,4,7,1350,710,1984,0,98052,47.6659,-122.14399999999999,1850,8722
7686205020,20150312T000000,144975.0,2.0,1.0,900.0,7500.0,1.0,0,0,3,5,900,0,1940,0,98198,47.4177,-122.319,1350,7500
3629921240,20140728T000000,970000.0,4.0,4.5,3890.0,5906.0,2.0,0,3,3,11,3060,830,2004,0,98029,47.5426,-121.995,4170,6052
1775801340,20140606T000000,415000.0,3.0,1.75,1910.0,12596.0,1.0,0,0,3,7,1340,570,1977,0,98072,47.7399,-122.09899999999999,1550,13310
3574801780,20140505T000000,485000.0,4.0,3.0,2340.0,7048.0,1.0,0,0,4,8,1340,1000,1979,0,98034,47.7306,-122.227,1440,8088
7854800090,20141107T000000,799950.0,3.0,3.0,2900.0,11769.0,2.0,0,0,3,10,2900,0,1997,0,98052,47.6993,-122.118,2900,9611
4054530090,20150429T000000,783350.0,,2.5,3290.0,35001.0,2.0,0,0,3,10,3290,0,1991,0,98077,47.7231,-122.038,4090,40371
8807900236,20141219T000000,430000.0,1.0,1.0,630.0,1362.0,1.0,0,0,3,7,630,0,1943,0,98109,47.6342,-122.34200000000001,1090,1376
1118001408,20141124T000000,2544750.0,5.0,4.75,5410.0,13431.0,2.0,0,0,4,10,5050,360,1941,0,98112,47.6306,-122.288,3750,11596
9290850740,20140618T000000,975000.0,4.0,2.5,4270.0,43386.0,1.0,0,0,3,10,2680,1590,1991,0,98053,47.6915,-122.053,3630,36180
3025059089,20150505T000000,950000.0,3.0,1.5,1700.0,8050.0,1.0,0,0,3,7,1130,570,1950,0,98004,47.6304,-122.21799999999999,2920,12239
923000265,20140806T000000,350000.0,2.0,1.0,1430.0,8157.0,1.5,0,0,3,7,1150,280,1944,0,98177,47.7256,-122.361,1820,8157
8901001335,20141103T000000,637000.0,4.0,2.75,2850.0,7510.0,2.0,0,0,3,8,2850,0,2008,0,98125,47.7097,-122.305,1510,8833
1523059066,20150219T000000,895000.0,3.0,2.0,2160.0,105415.0,1.0,0,0,3,10,2160,0,1991,0,98059,47.4806,-122.152,2760,9620
5249801785,20141205T000000,579000.0,2.0,2.0,1760.0,7200.0,1.0,0,0,5,7,880,880,1946,0,98118,47.5658,-122.27600000000001,1760,7200
2190601055,20140624T000000,314900.0,4.0,1.75,2700.0,27072.0,1.0,0,0,3,7,1380,1320,1958,0,98003,47.2877,-122.29299999999999,2460,34850
1917300025,20150127T000000,122000.0,2.0,1.0,860.0,,1.0,0,0,3,6,860,0,1945,0,98022,47.2109,-121.985,1300,6000
3797000300,20140808T000000,405000.0,2.0,1.0,880.0,3000.0,1.0,0,0,5,7,880,0,1927,0,98103,47.6868,-122.34899999999999,1300,3000
5332200026,20140508T000000,553650.0,2.0,2.5,,1349.0,2.0,0,0,3,8,1050,310,1997,0,98112,47.6254,-122.292,1430,4400
3278602760,20150203T000000,369900.0,2.0,2.5,1770.0,1853.0,3.0,0,0,3,8,1770,0,2007,0,98126,47.5472,-122.37100000000001,1770,1924
2721049059,20140528T000000,225000.0,3.0,2.0,2030.0,24829.0,1.0,0,0,4,7,1220,810,1979,0,98001,47.2718,-122.291,1980,15204
2172000750,20140527T000000,160000.0,2.0,1.0,,9350.0,1.0,0,0,3,6,1180,0,1918,0,98178,47.4889,-122.259,1780,9306
1022069058,20141009T000000,449500.0,4.0,2.0,2430.0,199940.0,1.0,0,0,3,8,1310,1120,1961,0,98038,47.4116,-122.029,2220,150282
249000115,20140828T000000,650000.0,,1.0,1300.0,8266.0,1.0,0,0,4,7,1300,0,1953,0,98004,47.6337,-122.199,1300,8707
7214710300,20140716T000000,542126.0,4.0,2.5,2360.0,43088.0,2.0,0,0,3,8,2360,0,1977,0,98077,47.7661,-122.071,2850,39216
192450300,20140919T000000,309950.0,3.0,1.5,1200.0,15606.0,1.0,0,0,3,7,1200,0,1985,0,98045,47.4752,-121.755,1210,15606
3356403820,20141205T000000,115000.0,2.0,1.0,1000.0,16524.0,1.0,0,0,3,5,1000,0,1913,0,98001,47.2841,-122.255,1350,10208
8075400100,20141231T000000,221700.0,2.0,1.5,1556.0,20000.0,1.0,0,0,4,7,1556,0,1957,0,98032,47.3891,-122.28200000000001,2250,17286
1982200245,20150127T000000,726000.0,3.0,2.5,1890.0,3880.0,1.5,0,0,4,8,1460,430,1915,0,98107,47.6642,-122.36200000000001,1010,3880
7905200037,20141119T000000,515000.0,3.0,1.75,1810.0,5733.0,1.0,0,0,4,7,1010,800,1926,0,98116,47.5709,-122.38799999999999,1260,4680
2597531030,20140826T000000,756000.0,4.0,2.5,2730.0,10753.0,2.0,0,0,3,9,2730,0,1991,0,98006,47.5414,-122.133,3090,10740
5318100645,20140527T000000,1570000.0,4.0,3.75,3070.0,5850.0,2.0,0,0,5,9,2400,670,1927,0,98112,47.633,-122.28299999999999,2940,5573
7504400850,20140521T000000,442000.0,4.0,,2080.0,12007.0,1.0,0,0,4,8,1220,860,1979,0,98074,47.6259,-122.051,2110,12459
1761300110,20140702T000000,260000.0,4.0,2.0,1620.0,,2.0,0,0,4,7,1620,0,1975,0,98031,47.395,-122.176,1710,7500
9390700100,20140910T000000,390000.0,2.0,1.75,1150.0,2723.0,1.0,0,0,4,7,770,380,1923,0,98102,47.6357,-122.322,1440,4000
7518503200,20140701T000000,459500.0,2.0,1.0,,,1.0,0,0,3,7,850,400,1929,0,98117,47.6805,-122.38,1370,4998
3971700940,20140930T000000,330000.0,3.0,1.5,1430.0,8000.0,1.0,0,0,5,7,1430,0,1948,0,98155,47.772,-122.322,1410,9820
1446403835,20141103T000000,189000.0,2.0,1.0,790.0,7128.0,1.0,0,0,3,6,790,0,1944,0,98168,47.4873,-122.324,1110,7150
9183702251,20141211T000000,280000.0,3.0,1.0,1200.0,9322.0,1.5,0,0,4,7,1200,0,1954,0,98030,47.3749,-122.225,1540,9677
5589900590,20140505T000000,400000.0,2.0,1.75,2110.0,9519.0,1.0,0,0,2,7,2110,0,1948,0,98155,47.7504,-122.306,1480,9519
7227501745,20150325T000000,368000.0,4.0,2.0,3160.0,11193.0,1.0,0,0,5,6,2410,750,1942,0,98056,47.4937,-122.184,1020,5940
2473350930,20140609T000000,390000.0,4.0,1.75,2700.0,7875.0,1.5,0,0,4,8,2700,0,1968,0,98058,47.45399999999999,-122.14399999999999,2220,7875
6450303820,20140930T000000,245000.0,2.0,1.0,820.0,7475.0,1.0,0,0,3,6,820,0,1945,0,98133,47.7321,-122.34100000000001,1030,5720
5469000100,20140806T000000,375000.0,4.0,2.5,1800.0,8432.0,1.0,0,0,4,7,1200,600,1960,0,98133,47.7463,-122.336,1780,8432
8679600100,20150130T000000,465000.0,5.0,1.5,1750.0,12491.0,1.0,0,0,3,6,1390,360,1961,0,98033,47.6995,-122.17399999999999,1560,12473
638100015,20150312T000000,445000.0,3.0,2.0,1540.0,67953.0,1.0,0,0,3,7,1540,0,1997,0,98059,47.5018,-122.126,1250,9100
3241600015,20150305T000000,250000.0,3.0,1.0,1130.0,7800.0,1.0,0,0,3,7,1130,0,1952,0,98118,47.5239,-122.288,1170,7800
6411600026,20141003T000000,475500.0,3.0,1.0,1500.0,9416.0,1.0,0,0,4,8,1500,0,1952,0,98133,47.7135,-122.33200000000001,1440,7200
3179101050,20140804T000000,672324.0,2.0,1.75,1600.0,5795.0,1.5,0,0,3,8,1600,0,1940,0,98105,47.6709,-122.27600000000001,2310,6301
5363200266,20140623T000000,420000.0,3.0,2.0,1200.0,5029.0,1.0,0,0,3,6,880,320,1937,0,98115,47.6936,-122.294,1510,5854
7518502490,20141229T000000,515000.0,3.0,2.0,1690.0,,1.5,0,0,5,7,1690,0,1907,0,98117,47.6801,-122.38,1690,5100
7732400490,20141105T000000,732350.0,4.0,2.5,2270.0,7665.0,2.0,0,0,3,9,2270,0,1986,0,98052,47.6612,-122.148,2450,8706
5416510110,20140605T000000,297500.0,4.0,2.5,1910.0,5000.0,2.0,0,0,3,7,1910,0,2005,0,98038,47.3608,-122.036,2020,5000
8604900017,20141008T000000,475000.0,,1.5,1640.0,,1.5,0,0,3,8,1640,0,1929,0,98115,47.6869,-122.31700000000001,1490,4375
808300490,20150505T000000,414000.0,4.0,2.5,,6497.0,2.0,0,0,3,7,2120,0,2003,0,98019,47.7241,-121.95700000000001,2230,6300
6855700115,20140626T000000,357250.0,3.0,1.5,1400.0,8840.0,1.0,0,0,4,6,1400,0,1952,0,98125,47.7273,-122.309,1260,8840
9325800110,20141030T000000,289950.0,2.0,1.0,760.0,6000.0,1.0,0,0,4,6,760,0,1950,0,98133,47.7168,-122.34,950,6000
8121100015,20150505T000000,550000.0,3.0,1.0,1070.0,3713.0,1.0,0,0,4,6,1070,0,1917,0,98118,47.5683,-122.285,1290,3960
8568700015,20150423T000000,446000.0,3.0,1.75,1460.0,9998.0,1.0,0,0,3,7,960,500,1958,0,98028,47.7434,-122.242,1460,9998
6399600115,20141015T000000,279000.0,3.0,1.5,1280.0,16738.0,1.5,0,0,4,5,1280,0,1932,0,98038,47.3895,-122.023,1590,16317
5651010300,20140821T000000,370000.0,3.0,2.25,1650.0,4859.0,2.0,0,0,3,7,1650,0,1988,0,98011,47.7729,-122.17200000000001,1890,5018
3423049311,20141017T000000,216000.0,3.0,2.0,1260.0,4125.0,1.0,0,0,3,6,1260,0,1998,0,98188,47.4401,-122.279,1300,9091
7000100711,20140621T000000,1100000.0,3.0,2.5,2200.0,20000.0,1.0,0,1,3,7,1400,800,1952,0,98004,47.5809,-122.191,3050,11775
5482700115,20141020T000000,1280600.0,4.0,2.5,3560.0,,1.0,0,1,5,8,2060,1500,1977,0,98040,47.5657,-122.23,3680,17314
9349900110,20150217T000000,355000.0,2.0,1.5,1140.0,2500.0,1.0,0,1,3,7,630,510,1988,0,98106,47.5707,-122.359,1500,5000
9328510100,20140911T000000,699000.0,4.0,2.5,,7312.0,2.0,0,0,3,9,2550,0,1988,0,98008,47.6441,-122.113,2330,7480
6300500475,20140902T000000,412000.0,3.0,2.5,1553.0,1991.0,3.0,0,0,3,8,1553,0,2014,0,98133,47.7049,-122.34,1509,2431
7849200315,20150205T000000,276000.0,2.0,1.0,1140.0,7200.0,1.0,0,0,3,6,1140,0,1923,1951,98065,47.5265,-121.823,1110,7200
7813200115,20140904T000000,100000.0,2.0,1.0,790.0,6426.0,1.0,0,0,3,6,790,0,1944,0,98178,47.4933,-122.245,1380,6946
2851200100,20140701T000000,955500.0,4.0,1.75,2130.0,5080.0,1.5,0,0,3,8,2130,0,1914,1993,98119,47.6427,-122.363,1900,5080
2823059055,20150329T000000,199000.0,3.0,1.0,1390.0,21262.0,1.0,0,0,3,7,1390,0,1958,0,98058,47.4454,-122.185,1560,10800
7853301560,20140625T000000,762000.0,4.0,,4000.0,,2.0,0,0,3,9,4000,0,2007,0,98065,47.5433,-121.887,3550,8747
9477001280,20140506T000000,425000.0,4.0,2.0,1520.0,7983.0,1.0,0,0,5,7,1520,0,1967,0,98034,47.7357,-122.193,1520,7783
7905200147,20141104T000000,546000.0,2.0,1.0,1657.0,5031.0,2.0,0,0,3,7,1657,0,1910,0,98116,47.5699,-122.389,2050,6201
6190701110,20150420T000000,419600.0,3.0,1.75,1680.0,8460.0,1.0,0,0,3,7,1180,500,1976,0,98133,47.7554,-122.353,1890,9529
871001500,20140623T000000,735000.0,4.0,2.25,2270.0,5102.0,1.0,0,0,5,8,1340,930,1954,0,98199,47.6528,-122.40799999999999,1800,5102
2559950110,20150422T000000,1234570.0,2.0,2.5,2470.0,609.0,3.0,0,0,3,11,1910,560,2011,0,98112,47.6182,-122.31200000000001,2440,1229
3693900245,20140707T000000,445000.0,2.0,2.0,1240.0,2500.0,2.0,0,0,3,7,1240,0,1985,0,98117,47.6793,-122.395,1660,5000
1023089140,20150106T000000,665000.0,3.0,2.0,1740.0,41275.0,1.0,0,0,3,8,1740,0,1974,1989,98045,47.4914,-121.76299999999999,2630,41275
3026059085,20150317T000000,1290000.0,5.0,3.5,4090.0,290980.0,1.0,0,0,3,11,2920,1170,2002,0,98034,47.7161,-122.219,1880,9255
3575302345,20141208T000000,508500.0,4.0,,2520.0,12500.0,2.0,0,0,3,8,1720,800,1979,0,98074,47.6225,-122.064,2520,13000
1568100076,20141210T000000,345950.0,5.0,1.0,1340.0,11198.0,1.5,0,0,3,8,1340,0,1934,0,98155,47.736000000000004,-122.295,1390,8020
6600400090,20150113T000000,207500.0,3.0,1.0,1640.0,9750.0,1.0,0,0,3,7,1640,0,1968,0,98042,47.3256,-122.141,1200,9750
5451200110,20141204T000000,1075000.0,,2.5,3000.0,10920.0,1.0,0,0,4,8,1550,1450,1969,0,98040,47.5347,-122.227,2380,10920
3204300090,20141110T000000,640000.0,3.0,1.0,1210.0,3720.0,2.0,0,0,4,8,1210,0,1930,0,98112,47.6317,-122.301,1560,6000
3023039066,20150323T000000,329500.0,3.0,1.0,1810.0,13068.0,1.0,0,0,4,7,1360,450,1941,0,98070,47.4482,-122.462,1400,13068
3824100246,20141021T000000,460000.0,4.0,2.75,2200.0,9676.0,1.0,0,0,3,8,1500,700,1979,0,98028,47.7713,-122.259,2120,9585
7768700315,20140630T000000,1230000.0,3.0,1.75,,14630.0,1.5,0,1,3,8,2200,0,1948,2003,98004,47.6074,-122.213,2850,15803
4154305290,20141120T000000,805000.0,5.0,3.0,2350.0,6480.0,2.0,0,3,4,7,1650,700,1924,1962,98118,47.558,-122.266,1840,7200
621069113,20141218T000000,200000.0,3.0,1.5,1090.0,10454.0,1.0,0,0,3,6,1090,0,1963,0,98042,47.3425,-122.08200000000001,1230,12196
1523059201,20150217T000000,749700.0,3.0,1.75,2280.0,77972.0,1.0,0,0,3,8,1460,820,1977,0,98059,47.4804,-122.15100000000001,2460,14430
1453602309,20140805T000000,288000.0,0.0,,1430.0,1650.0,3.0,0,0,3,7,1430,0,1999,0,98125,47.7222,-122.29,1430,1650
7518504291,20141215T000000,535000.0,2.0,1.0,1520.0,3360.0,1.0,0,0,4,7,830,690,1927,0,98117,47.6815,-122.382,1470,3774
4058801240,20141028T000000,330000.0,3.0,2.25,1620.0,7150.0,1.0,0,2,4,7,1280,340,1950,0,98178,47.5048,-122.241,1620,6930
2313900165,20140730T000000,479200.0,3.0,2.0,1510.0,3750.0,1.5,0,0,4,7,1510,0,1928,0,98116,47.5737,-122.383,1500,5000
2122059206,20140513T000000,373000.0,5.0,2.5,3001.0,5710.0,2.0,0,0,3,8,3001,0,2006,0,98042,47.3727,-122.177,2340,5980
9282801720,20150319T000000,355000.0,4.0,1.5,2020.0,6000.0,1.0,0,0,4,7,1010,1010,1953,0,98178,47.5019,-122.235,1710,6000
9542840590,20140602T000000,275000.0,3.0,2.0,1380.0,4500.0,1.0,0,0,3,7,1380,0,2008,0,98038,47.3661,-122.021,1620,4000
2493200015,20140620T000000,380000.0,3.0,1.5,1520.0,4288.0,1.0,0,0,3,7,1020,500,1949,0,98136,47.5284,-122.387,1660,4288
9550202870,20150209T000000,417000.0,2.0,1.75,1090.0,4590.0,1.0,0,0,4,7,790,300,1915,0,98105,47.6677,-122.324,1390,4080
98000750,20141021T000000,1165000.0,5.0,3.75,4220.0,15959.0,2.0,0,0,3,11,4220,0,2004,0,98075,47.5869,-121.96700000000001,4630,16531
7504010900,20140926T000000,598500.0,3.0,2.25,2520.0,12000.0,1.0,0,0,3,10,2520,0,1978,0,98074,47.6381,-122.06200000000001,2510,12000
1370803820,20140602T000000,629000.0,3.0,2.0,1760.0,5000.0,1.0,0,0,5,7,960,800,1920,0,98199,47.6408,-122.40299999999999,1380,5000
1446401220,20141009T000000,226950.0,2.0,1.0,930.0,6600.0,1.0,0,0,3,6,930,0,1957,0,98168,47.4868,-122.33,1250,6600
868000615,20141231T000000,1225000.0,4.0,2.5,2600.0,,1.5,0,0,4,9,2200,400,1939,0,98177,47.7076,-122.37700000000001,2840,10960
6625910100,20150203T000000,415000.0,3.0,2.25,,11100.0,1.0,0,0,5,8,1700,480,1979,0,98056,47.5162,-122.176,2350,11397
3629870110,20150422T000000,595000.0,3.0,2.5,1910.0,3075.0,2.0,0,0,3,8,1910,0,2001,0,98029,47.5491,-122.005,1940,3485
8651400750,20141028T000000,209950.0,3.0,1.75,1100.0,5525.0,1.0,0,0,5,6,1100,0,1968,0,98042,47.3625,-122.084,1050,5200
925069111,20150507T000000,568000.0,3.0,1.75,1760.0,235224.0,1.0,0,0,3,7,1760,0,1973,0,98053,47.6735,-122.041,2320,87120
3352402250,20141021T000000,119900.0,2.0,1.0,700.0,3180.0,1.0,0,0,3,6,480,220,1951,0,98178,47.4976,-122.262,1760,6360
4168000110,20140826T000000,207000.0,3.0,1.0,1080.0,10200.0,1.0,0,0,4,7,1080,0,1962,0,98023,47.3215,-122.351,1230,10400
5647900930,20141215T000000,195000.0,3.0,1.0,1070.0,22489.0,1.0,0,0,3,7,1070,0,1967,0,98001,47.3278,-122.262,1880,20250
2523039278,20140624T000000,324950.0,3.0,1.5,1460.0,8710.0,1.0,0,0,3,7,1460,0,1955,0,98166,47.4561,-122.35700000000001,1400,8645
6149700405,20141222T000000,210000.0,1.0,,1050.0,7583.0,1.0,0,0,4,6,1050,0,1947,0,98133,47.7294,-122.34100000000001,1420,7560
